headline,article_link,is_sarcastic
Scott Morrison converts to Judaism after learning they’re already on holidays ,https://chaser.com.au/national/scott-morrison-converts-to-judaism-after-learning-theyre-already-on-holidays/,1
ScoMo to deliver fireside chat for Christmas message to nation ,https://chaser.com.au/national/pm-to-deliver-fireside-chat-for-christmas-message-to-nation/,1
Morrison forced to take leave for exhaustion after gruelling 2 hours work ,https://chaser.com.au/national/morrison-forced-to-take-leave-for-exhaustion-after-gruelling-2-hours-work/,1
"Unprompted, JK Rowling announces Dumbledore isn’t trans ",https://chaser.com.au/general-news/unprompted-jk-rowling-announces-dumbledore-isnt-trans/,1
Australia builds Notre Dame replica in path of fires in hope of luring billionaires to donate ,https://chaser.com.au/general-news/australia-builds-notre-dame-replica-in-path-of-fires-in-hope-of-luring-billionaires-to-donate/,1
Sydney motorists open windows in M5 tunnel to get some fresh air ,https://chaser.com.au/general-news/sydney-motorists-open-windows-in-m5-tunnel-to-get-some-fresh-air/,1
Nation which expected nothing still somehow let down ,https://chaser.com.au/national/nation-which-expected-nothing-still-somehow-let-down/,1
"Michael McCormack goes on holiday, Scotty Cam appointed Acting Prime Minister ",https://chaser.com.au/national/michael-mccormack-goes-on-holiday-scotty-cam-appointed-acting-prime-minister/,1
Scott Morrison declared a national disaster ,https://chaser.com.au/national/scott-morrison-declared-a-national-disaster/,1
ScoMo moved from emergency exit row seat after refusing to assist in event of disaster ,https://chaser.com.au/national/scomo-moved-from-emergency-exit-row-seat-after-refusing-to-assist-in-event-of-disaster/,1
Best Drama of 2019 awarded to Star Wars fanbase ,https://chaser.com.au/entertainment/best-drama-of-2019-awarded-to-star-wars-fanbase/,1
Scott Morrison stuck in Hawaii after Jetstar return flight cancelled ,https://chaser.com.au/general-news/scott-morrison-stuck-in-hawaii-after-jetstar-return-flight-cancelled/,1
Trump spotted in fake moustache and sombrero fleeing to Mexico following impeachment ,https://chaser.com.au/world/trump-spotted-wearing-fake-moustache-and-sombrero-fleeing-to-mexico-following-impeachment/,1
ScoMo scratches head as he wakes to 150 missed calls from frantic staffers ,https://chaser.com.au/general-news/scomo-scratches-head-as-he-wakes-to-150-missed-calls-from-frantic-staffers/,1
Scotty Cam sends government home after they fail to come in on budget ,https://chaser.com.au/general-news/scotty-cam-sends-government-home-after-they-fail-to-stick-to-budget/,1
Scott Morrison pops over to volcanic island for a bit less smoke ,https://chaser.com.au/general-news/scott-morrison-pops-over-to-volcanic-island-for-a-bit-less-smoke/,1
Government ingeniously distracts public from natural disaster by being even bigger disaster ,https://chaser.com.au/national/government-ingeniously-distracts-public-from-natural-disaster-by-being-even-bigger-disaster/,1
ScoMo asks Hawaiian barman to turn off news reporting on Australian bushfires ,https://chaser.com.au/general-news/scomo-asks-hawaiian-barman-to-turn-off-news-reporting-on-australian-bushfires/,1
Bloke who criticised commissioner for eating dinner during fires pops off for three week vacation during fires ,https://chaser.com.au/national/bloke-who-criticised-police-commissioner-for-eating-during-fires-pops-off-for-three-week-vacation-during-fires/,1
"Scott Morrison reassures Australians who have lost their homes, in sombre live cross from Hawaiian beach ",https://chaser.com.au/national/scott-morrison-reassures-australians-who-have-lost-their-homes-in-sombre-live-cross-from-hawaiian-beach-resort/,1
Scott Morrison spotted on Hawaiian beach burying head in the sand ,https://chaser.com.au/national/scott-morrison-spotted-on-hawaiian-beach-burying-head-in-the-sand/,1
Scott Morrison caught telling Hawaiians he’s the Prime Minister of New Zealand ,https://chaser.com.au/national/scott-morrison-caught-telling-hawaiians-hes-the-prime-minister-of-new-zealand/,1
Scott Morrison’s empathy consultant quits after learning about Hawaii trip ,https://chaser.com.au/general-news/scott-morrisons-empathy-consultant-hands-in-resignation-after-learning-about-hawaii-trip/,1
"Government regrets hiring George Calombaris to manage budget, after surplus much lower than promised ",https://chaser.com.au/general-news/government-regrets-hiring-george-calombaris-to-manage-budget-after-surplus-much-lower-than-promised/,1
Boris Johnson hires Sydney Light Rail contractors to speed up Brexit deal ,https://chaser.com.au/general-news/boris-johnson-hires-sydney-light-rail-contractors-to-speed-up-brexit-deal/,1
Man who’s never read Time vows to never read Time again ,https://chaser.com.au/world/man-whos-never-read-time-vows-to-never-read-time-again/,1
Firefighters sent to Canberra to assist with passage of religious discrimination bill ,https://chaser.com.au/national/firefighters-sent-to-canberra-to-assist-with-passage-of-religious-discrimination-bill/,1
WA introduce voluntary euthanasia in vain hope any Australians will survive long enough to use it ,https://chaser.com.au/national/wa-introduce-voluntary-euthanasia-in-vain-hope-any-australians-will-survive-long-enough-to-use-it/,1
Fire fighters recalled as Scomo learns burning bush protected by religious discrimination bill ,https://chaser.com.au/general-news/fire-fighters-recalled-as-scomo-learns-burning-bush-protected-by-religious-discrimination-bill/,1
Morrison declares smoke “only a concern for the entirety-of-NSW bubble” ,https://chaser.com.au/general-news/morrison-declares-smoke-only-a-concern-for-the-entirety-of-nsw-bubble/,1
Even company that accepts old underwear doesn’t want religious discrimination bill ,https://chaser.com.au/general-news/even-company-that-accepts-old-underwear-doesnt-want-religious-discrimination-bill/,1
Scomo demands cricketers play harder after learning fires still not out ,https://chaser.com.au/national/scomo-demands-cricketers-play-harder-after-learning-fires-still-not-out/,1
Sydney man books holiday in Beijing for a bit of fresh air ,https://chaser.com.au/general-news/sydney-man-books-holiday-in-beijing-for-a-bit-of-fresh-air/,1
Scientists deeply worried after climate disaster reaches “white people wearing facemasks” level ,https://chaser.com.au/general-news/scientists-deeply-worried-after-climate-disaster-reaches-white-people-wearing-facemasks-level/,1
Silhouette of Scott Morrison assures Australia that all possible aid will be given to New Zealand ,https://chaser.com.au/pictures/silhouette-of-scott-morrison-assures-australia-that-all-possible-aid-will-be-given-to-new-zealand/,1
Doritos sales skyrocket as Sydneysiders flock to their bags of air ,https://chaser.com.au/national/doritos-sales-skyrocket-as-sydneysiders-flock-to-their-bags-of-air/,1
Morrison on Sydney climate fires: “There’s nothing to see here” ,https://chaser.com.au/national/morrison-on-sydney-climate-fires-theres-nothing-see-here/,1
Report: Everything Fine And Normal ,https://chaser.com.au/national/report-everything-fine-and-normal/,1
DUTTON DREAMING OF A WHITE CHRISTMAS: Border Force patrols stepped up ,https://chaser.com.au/news/dutton-dreaming-of-a-white-christmas-border-patrol-stepped-up/,1
Baked good left to cool for 0.5 seconds ,https://chaser.com.au/general-news/baked-good-left-to-cool-for-0-5-seconds/,1
"Boycott ban backfires, entire government arrested after calling for Coles boycott ",https://chaser.com.au/national/boycott-ban-backfires-entire-government-arrested-after-calling-for-coles-boycott/,1
"Scotty Cam asks ScoMo if he can get his $345,000 contract cash-in-hand ",https://chaser.com.au/national/scotty-cam-asks-scomo-if-he-can-get-his-345000-contract-cash-in-hand/,1
Jesus cancels return after learning what a mess earth is these days ,https://chaser.com.au/general-news/jesus-cancels-second-coming-after-learning-what-a-mess-earth-is-these-day/,1
Drunk teenagers about to have night taken to the next level by traffic cone discovery ,https://chaser.com.au/national/drunk-teenagers-about-to-have-night-taken-to-the-next-level-by-traffic-cone-discovery/,1
NSW Government recommends everyone take up chainsmoking for access to cleaner air ,https://chaser.com.au/national/nsw-government-recommends-everyone-take-up-chainsmoking-for-access-to-cleaner-air/,1
Government boasts massive surplus after whole of Sydney hit with smoking tax ,https://chaser.com.au/national/government-boasts-massive-surplus-after-whole-of-sydney-hit-with-smoking-tax/,1
Man who hasn’t seen sky for a week starting to think Extinction Rebellion may have a point ,https://chaser.com.au/national/man-who-hasnt-seen-sky-for-a-week-starting-to-think-extinction-rebellion-may-have-a-point/,1
"PM promotes Scott Cam to the head of the new Arts, Roads and Rails department ",https://chaser.com.au/national/pm-promotes-scott-cam-to-the-head-of-the-new-arts-roads-and-rails-department/,1
Retail employee on brink of ending it all following 5th straight day of Christmas tunes ,https://chaser.com.au/general-news/retail-employee-on-brink-of-ending-it-all-following-5th-straight-day-of-christmas-tunes/,1
"Government announce Arts, Environment, Education to be merged into new Dept of Inner City Lefty Crap ",https://chaser.com.au/national/government-announce-arts-environment-education-to-be-merged-into-new-dept-of-inner-city-lefty-crap/,1
Young LNP Members Weirdly Arrogant About Culture That Invented Vegemite iSnack 2.0 ,https://chaser.com.au/national/young-lnp-members-weirdly-arrogant-about-the-culture-that-invented-vegemite-isnack-2-0/,1
Greatest Generation outraged to learn Van Halen doesn’t know who Jerry And The Harmonicats are ,https://chaser.com.au/entertainment/greatest-generation-outraged-to-learn-van-halen-doesnt-know-who-jerry-murad-and-the-harmonicats-are/,1
People-smuggling trade defeated as asylum seekers learn six years of torture won’t lead to brief hospital stay ,https://chaser.com.au/national/people-smuggling-trade-defeated-as-asylum-seekers-learn-six-years-of-torture-wont-lead-to-brief-hospital-stay/,1
Liberal Party blame racist Young LNP members on the Greens ,https://chaser.com.au/national/liberal-party-blame-racist-young-lnp-members-on-the-greens/,1
Birthday card somehow twice as expensive as gift ,https://chaser.com.au/general-news/birthday-card-somehow-twice-as-expensive-as-gift/,1
Boomer who thinks everything was better in his day also refuses to believe young people are worse off ,https://chaser.com.au/general-news/boomer-who-thinks-everything-was-better-in-his-day-also-refuses-to-believe-young-people-are-worse-off/,1
8 year old to sue Elon Musk for stealing her car design ,https://chaser.com.au/general-news/8-year-old-sues-elon-musk-for-stealing-her-car-design/,1
Simpsons announces final season only 10 years too late ,https://chaser.com.au/entertainment/simpsons-announces-final-season-only-10-years-too-late/,1
Westpac board vote unanimously to blame entire scandal on the Greens ,https://chaser.com.au/national/westpac-board-unanimously-vote-to-just-blame-entire-scandal-on-the-greens/,1
Westpac rescue helicopter deployed to save people from Westpac ,https://chaser.com.au/national/westpac-rescue-helicopter-deployed-to-save-customers-from-westpac/,1
Extinction Rebellion claims credit for Sydney Transport network ,https://chaser.com.au/national/extinction-rebellion-claims-credit-for-sydney-transport-network/,1
Labor holds emergency meeting after losing key ‘communist spy’ demographic to the Liberals ,https://chaser.com.au/national/labor-holds-emergency-meeting-after-losing-key-communist-spy-demographic-to-liberals/,1
“Remind me tomorrow” selected for sixth consecutive month ,https://chaser.com.au/general-news/remind-me-tomorrow-selected-for-sixth-consecutive-month/,1
Royal physician confirms Prince Andrew is definitely having no trouble sweating now ,https://chaser.com.au/world/royal-physician-confirms-prince-andrew-is-definitely-having-no-trouble-sweating-now/,1
"Queen cancels Prince Andrew’s birthday, begins preparations for funeral ",https://chaser.com.au/world/queen-cancels-prince-andrews-birthday-begins-preparations-for-funeral/,1
Westpac CEO to be punished with $2.7 million severance package ,https://chaser.com.au/national/westpac-ceo-to-be-punished-with-2-7-million-severance-package/,1
New Telstra ‘5G’ internet to deliver dropouts at twice the speed ,https://chaser.com.au/national/new-telstra-5g-internet-to-deliver-dropouts-at-twice-the-speed/,1
Local man outraged by Chinese government’s U̶y̶g̶h̶u̶r̶ ̶c̶o̶n̶c̶e̶n̶t̶r̶a̶t̶i̶o̶n̶ ̶c̶a̶m̶p̶s̶  baby formula takeover ,https://chaser.com.au/general-news/local-man-outraged-by-chinese-governments-u%cc%b6y%cc%b6g%cc%b6h%cc%b6u%cc%b6r%cc%b6-%cc%b6c%cc%b6o%cc%b6n%cc%b6c%cc%b6e%cc%b6n%cc%b6t%cc%b6r%cc%b6a%cc%b6t%cc%b6i%cc%b6o%cc%b6n%cc%b6-%cc%b6c%cc%b6a/,1
Smoke problem solved: Government reclassifies whole of Sydney as VIP pokies lounge ,https://chaser.com.au/national/smoke-problem-solved-government-reclassifies-entire-state-as-vip-pokies-lounge/,1
One Nation voter pulls child out of maths class over concerns about ‘Arabic’ numerals ,https://chaser.com.au/national/one-nation-voter-arabic-numerals/,1
Prince Andrew rushed to hospital after experiencing strange new sensation called consequences ,https://chaser.com.au/general-news/prince-andrew-rushed-to-hospital-after-experiencing-strange-new-sensation-called-consequences/,1
Julia Roberts out: Harriet Tubman to be played by black actress Scarlett Johansson ,https://chaser.com.au/general-news/julia-roberts-out-harriet-tubman-to-be-played-by-black-actress-scarlett-johansson/,1
Empathy consultant advises Scomo to just delete his Twitter account at this point ,https://chaser.com.au/national/empathy-consultant-advises-scomo-to-just-delete-his-twitter-account-at-this-point/,1
Inspiring video shows Scott Morrison running into bushfire to save burning coal ,https://chaser.com.au/national/inspiring-video-shows-scott-morrison-running-into-bushfire-to-save-burning-coal/,1
Israel Folau lands lucrative sponsorship deal with head protection company ,https://chaser.com.au/general-news/israel-folau-lands-lucrative-sponsorship-deal-with-head-protection-company/,1
CommBank app helpfully suggests customer could save money if they just didn’t eat ,https://chaser.com.au/national/commbank-app-helpfully-suggests-customer-could-save-money-if-they-just-didnt-eat/,1
New Marie Kondo store to include bin at checkout to fast track decluttering ,https://chaser.com.au/entertainment/new-marie-kondo-store-to-include-bin-at-checkout-to-fast-track-decluttering/,1
Firefighters ordered to trial gay conversion therapy on bushfires ,https://chaser.com.au/national/firefighters-ordered-to-trial-gay-conversion-therapy-on-bushfires/,1
Treasurer announces “Weekend at Bernies” inspired scheme to assist dead in returning to workforce ,https://chaser.com.au/national/treasurer-announces-weekend-at-bernies-inspired-scheme-to-assist-dead-in-returning-to-workforce/,1
Government replaces Robodebt with random number generator in bid to improve accuracy ,https://chaser.com.au/national/government-replaces-robodebt-with-random-number-generator-in-bid-to-improve-accuracy/,1
Netflix announces season 4 of the Crown will focus on how the royal family killed Jeffrey Epstein ,https://chaser.com.au/entertainment/netflix-announces-season-4-of-the-crown-will-focus-on-how-the-royal-family-killed-jeffrey-epstein/,1
Bushfire crisis solved: Morrison announces plan to ban trees ,https://chaser.com.au/national/bushfire-crisis-solved-morrison-announces-plan-to-ban-trees/,1
God holds press conference to distance Himself from Israel Folau ,https://chaser.com.au/world/god-holds-press-conference-to-distance-himself-from-israel-folau/,1
"11,000 scientists sign scientific paper declaring Israel Folau an idiot  ",https://chaser.com.au/national/11000-scientists-sign-scientific-paper-declaring-israel-folau-an-idiot/,1
Morrison vows to boost Hillsong budget to combat Gay Marriage fires ,https://chaser.com.au/national/morrison-vows-to-boost-hillsong-budget-to-combat-gay-marriage-fires/,1
Waterbombing aircraft loads up on fresh tank of bibles to fight fires ,https://chaser.com.au/general-news/waterbombing-aircraft-loads-up-on-fresh-tank-of-bibles-to-fight-fires/,1
The Chaser welcomes our new staff writer Israel Folau ,https://chaser.com.au/national/the-chaser-welcomes-our-new-staff-writer-israel-folau/,1
Israel Folau blames stubbed toe on same-sex marriage ,https://chaser.com.au/general-news/israel-folau-blames-stubbed-toe-on-same-sex-marriage/,1
“How could Prince Andrew stay friends with a paedophile?” asks pro-Pell News Corp journalist ,https://chaser.com.au/national/how-could-prince-andrew-stay-friends-with-a-paedophile-asks-pro-pell-newscorp-journalist/,1
Liberal minister holidaying in Venice refuses to admit water is higher than normal ,https://chaser.com.au/national/liberal-minister-holidaying-in-venice-refuses-to-admit-water-is-higher-than-normal/,1
Greens nationwide overjoyed at news that their party has actually achieved something for once ,https://chaser.com.au/national/greens-nationwide-overjoyed-at-news-that-their-party-has-actually-achieved-something-for-once/,1
"NSW Government finally respond to climate change, announce plans to strip search bushfires ",https://chaser.com.au/national/nsw-government-finally-respond-to-climate-change-announce-plans-to-strip-search-bushfires/,1
Barnaby Joyce caught planting flamethrower in Richard di Natale’s garage ,https://chaser.com.au/national/barnaby-joyce-caught-planting-flamethrower-in-richard-di-natales-garage/,1
"PM’s media advisers brainstorm ways to shift blame for bushfires on to Safe Schools, Muslims ",https://chaser.com.au/national/pms-media-advisers-brainstorm-ways-to-shift-blame-for-bushfires-on-to-safe-schools-muslims/,1
“This is not the time to discuss climate change” says government while changing law to help coal mine approvals ,https://chaser.com.au/national/this-is-not-the-time-to-discuss-climate-change-says-government-on-same-day-it-passes-law-to-help-coal-mine-approvals/,1
“Australia has always had bushfires” says guy apparently under the impression that 54 fires in November is normal ,https://chaser.com.au/general-news/australia-has-always-had-bushfires-says-guy-apparently-under-the-impression-that-54-fires-in-november-is-normal/,1
“Greens are to blame for this” says man who seems to think parties with 1 seat write the law ,https://chaser.com.au/general-news/greens-are-to-blame-for-this-says-man-who-seems-to-think-parties-with-1-seat-write-the-law/,1
Tennis Australia to hold event which will honour and condemn Margaret Court ,https://chaser.com.au/sport/tennis-australia-to-hold-event-which-will-honour-and-condemn-margaret-court/,1
Angry Boomers now pro-bushfire after learning Kyrgios is fundraising to prevent them ,https://chaser.com.au/general-news/angry-boomers-now-pro-bushfire-after-learning-kyrgios-is-fundraising-to-prevent-them/,1
“Climate is only an issue for inner city loony lefties” says politician representing drought ravaged farmlands ,https://chaser.com.au/general-news/climate-change-is-only-an-issue-for-inner-city-loony-lefties-says-politician-representing-drought-ravaged-farmlands/,1
Fired McDonalds executive to be replaced with self-serve CEO ,https://chaser.com.au/general-news/fired-mcdonalds-executive-to-be-replaced-with-self-serve-ceo/,1
Trump honors 30 years since the Berlin Wall by promising to build an even bigger wall ,https://chaser.com.au/world/trump-honors-30-years-since-the-berlin-wall-by-promising-to-build-an-even-bigger-wall/,1
Government of country which is half on fire pretty sure climate change isn’t a thing ,https://chaser.com.au/national/government-of-country-which-is-half-on-fire-pretty-sure-climate-change-isnt-a-thing/,1
Government launches inquiry into how a Q&A Episode was allowed to be interesting ,https://chaser.com.au/general-news/minister-launches-inquiry-into-how-a-qa-episode-was-allowed-to-be-interesting/,1
Labor blames election loss on party being too mean to “those pricks in Queensland” ,https://chaser.com.au/general-news/labor-blames-election-loss-on-party-being-too-mean-to-those-pricks-in-queensland/,1
Scott Morrison Announces Plan to Outlaw the Phrase “Ok Boomer” ,https://chaser.com.au/national/scott-morrison-announces-plan-to-outlaw-the-phrase-ok-boomer/,1
Local man now against cruelty of horse racing after losing $500 on a flutter ,https://chaser.com.au/national/local-man-now-against-cruelty-of-horse-racing-after-losing-500-on-a-flutter/,1
Melbourne Cup staff roll out tarp for drunk bogan who took a tumble in 5 inch heels ,https://chaser.com.au/national/melbourne-cup-staff-roll-out-tarp-for-drunk-bogan-who-took-a-tumble-in-5-inch-heels/,1
Locker room mood takes a turn as jockey tells colleagues to ‘break a leg’ ,https://chaser.com.au/national/locker-room-mood-takes-a-turn-as-jockey-tells-colleagues-to-break-a-leg/,1
Betting opens on which horse will die first in Melbourne Cup ,https://chaser.com.au/national/betting-opens-on-which-horse-will-die-first-in-melbourne-cup/,1
Glue factories roster on extra staff ahead of Melbourne cup ,https://chaser.com.au/national/glue-factories-roster-on-extra-staff-ahead-of-melbourne-cup/,1
Scott Morrison concerned climate protests are making apocalypse a bit inconvenient ,https://chaser.com.au/world/scott-morrison-annoyed-climate-protests-are-making-apocalypse-a-bit-inconvenient/,1
Scott Morrison hands self over to police after realising boycott ban is technically a boycott ,https://chaser.com.au/national/scott-morrison-hands-self-over-to-police-after-realising-boycott-ban-is-technically-a-boycot/,1
Local man embraces halloween spirit by ghosting everyone on tinder ,https://chaser.com.au/general-news/local-man-embraces-halloween-spirit-by-ghosting-everyone-on-tinder/,1
"“Epstein’s injuries look like murder”, says pathologist about to unexpectedly die peacefully in his sleep ",https://chaser.com.au/general-news/epsteins-injuries-look-like-murder-says-pathologist-about-to-unexpectedly-die-peacefully-in-his-sleep/,1
George Calombaris teams up with Woolworths to launch new line of cooked books ,https://chaser.com.au/general-news/george-calombaris-teams-up-with-woolworths-to-launch-new-line-of-cooked-books/,1
Coles launch new ad announcing Woolies staff wages are ‘down down’ ,https://chaser.com.au/general-news/coles-launch-new-ad-announcing-woolies-staff-wages-are-down-down/,1
7-Eleven sue Woolworths for plagiarising their payment methods ,https://chaser.com.au/national/7-eleven-to-sue-woolworths-for-plagiarising-their-payment-methods/,1
Woolworths apologise after being caught scanning staff wages as onions ,https://chaser.com.au/general-news/woolworths-apologise-after-being-caught-scanning-staff-wages-as-onions/,1
Woolworths to compensate underpaid workers with rare Ooshies ,https://chaser.com.au/national/woolworths-to-compensate-underpaid-workers-with-rare-ooshies/,1
Game of Thrones writers quit Star Wars after learning franchise has already been ruined ,https://chaser.com.au/general-news/game-of-thrones-writers-quit-star-wars-after-learning-franchise-has-already-been-ruined/,1
Sydney Rail unveil new ‘high speed’ transport option ,https://chaser.com.au/national/sydney-rail-unveil-new-high-speed-transport-option/,1
Peter Dutton voted scariest monster at halloween party despite forgetting costume ,https://chaser.com.au/general-news/peter-dutton-voted-scariest-monster-at-halloween-party-despite-forgetting-costume/,1
Taken too soon: Ivan Milat dies at 74 before every Australian had a chance to kick him in the groin ,https://chaser.com.au/national/taken-too-soon-ivan-milat-dies-at-74-before-every-australian-had-a-chance-to-kick-him-in-the-groin/,1
Congress to grill Tom from Myspace on how the site is protecting its sole user’s data ,https://chaser.com.au/world/congress-to-grill-tom-from-myspace-on-how-the-site-is-protecting-its-sole-users-data/,1
Batteries immediately removed from child’s noisy toy ,https://chaser.com.au/world/batteries-immediately-removed-from-childs-toy/,1
Arts student sets alarm to get an early 1pm start on the day ,https://chaser.com.au/world/arts-student-sets-alarm-to-get-an-early-1pm-start-on-the-day/,1
Hearwarming: These WeWork employees all chipped in to buy their leaving CEO a guillotine ,https://chaser.com.au/world/hearwarming-these-wework-employees-all-chipped-in-to-buy-their-leaving-ceo-a-guillotine/,1
Reporter exposes airport security loophole by blowing up 747 ,https://chaser.com.au/news/tabloid-reporter-exposes-airport-security-loophole-by-blowing-up-747/,1
"News Corp journo blasts inner-city latte drinkers, before popping out of inner Sydney office for a cappuccino ",https://chaser.com.au/general-news/news-corp-journo-blasts-inner-city-latte-drinkers-before-popping-out-of-inner-sydney-office-for-a-cappuccino/,1
Man carefully arranges bedside novels before big date ,https://chaser.com.au/news/man-carefully-arranges-bedside-novels-before-big-date/,1
Trudeau checks with staff if he can do blackface now that he’s in a minority ,https://chaser.com.au/world/trudeau-checks-with-staff-if-he-can-do-blackface-now-that-hes-in-a-minority/,1
Local man saves crucial seconds by standing in train door while people are trying to get off ,https://chaser.com.au/general-news/local-man-saves-crucial-seconds-by-standing-in-train-door-while-people-are-trying-to-get-off/,1
Daily Telegraph to blank out every future edition due to popular demand ,https://chaser.com.au/general-news/daily-telegraph-to-blank-out-every-future-edition-due-to-popular-demand/,1
Sydney transport thrown into chaos as trains all arrive on time ,https://chaser.com.au/national/sydney-transport-thrown-into-chaos-as-trains-all-arrive-on-time/,1
“Paying staff correct wages is too difficult” says chef who invented edible door knobs ,https://chaser.com.au/general-news/paying-staff-correct-wages-is-too-difficult-says-chef-who-invented-edible-door-knobs/,1
Trump rushed off stage after Secret Service spot man carrying photo of John McCain ,https://chaser.com.au/world/trump-rushed-off-stage-after-secret-service-spot-man-carrying-photo-of-john-mccain-in-crowd/,1
Trump warns Turkish President to end conflict with Kurds or he will be forced to tell on him to his dad ,https://chaser.com.au/world/trump-warns-turkish-president-to-end-conflict-with-kurds-or-he-will-be-forced-to-tell-on-him-to-his-dad/,1
Sad day for music fans: Coldplay confirm they have not disbanded ,https://chaser.com.au/entertainment/sad-day-for-music-fans-coldplay-confirm-they-have-not-disbanded/,1
“Lies are hurting my presidency!” complains guy who claimed Obama was muslim from Kenya ,https://chaser.com.au/world/lies-hurting-my-presidency-complains-guy-who-claimed-obama-was-from-kenya/,1
Every movie to be about evil clowns by 2030 ,https://chaser.com.au/entertainment/every-movie-to-be-about-evil-clowns-by-2030/,1
Office worker furious at protestors who made him late for job he hates turning up to ,https://chaser.com.au/national/office-worker-furious-at-protestors-who-made-him-late-for-job-he-hates-turning-up-to/,1
“’Untitled Goose Game’ Will Teach Young Geese to be Criminals” Claim Worried Parents ,https://chaser.com.au/entertainment/untitled-goose-game-will-teach-young-geese-to-be-criminals-claim-worried-parents/,1
Lindsay Lohan wins acting award for pretending to know who anyone on Masked Singer is ,https://chaser.com.au/national/lindsay-lohan-wins-acting-award-for-pretending-to-know-who-anyone-on-masked-singer-is/,1
Barnaby Joyce seen rushing to help at scene of VB truck crash ,https://chaser.com.au/national/barnaby-joyce-seen-rushing-to-help-at-scene-of-vb-truck-crash/,1
Tragedy of truck crash lightened by hilarious cargo ,https://chaser.com.au/general-news/tragedy-of-truck-crash-lightened-by-hilarious-cargo/,1
Trump threatens Turkey with withdrawal of Thanksgiving pardons ,https://chaser.com.au/world/trump-threatens-turkey-with-withdrawal-of-thanksgiving-pardons/,1
Instagram to phase out photos to help users focus on ads ,https://chaser.com.au/world/instagram-to-phase-out-posting-photos-to-help-users-focus-on-ads/,1
Tragic: Local woman freezes to death after leaving leg outside blanket for too long ,https://chaser.com.au/general-news/tragic-local-woman-freezes-to-death-after-leaving-leg-outside-blanket-for-too-long/,1
Shock report reveals ScoMo asked Trump to help investigate leak of Engadine Maccas incident ,https://chaser.com.au/general-news/shock-report-reveals-scomo-asked-trump-to-investigate-leak-of-engadine-maccas-incident/,1
"Shock new audio released of Trump speaking a complete, well thought out sentence ",https://chaser.com.au/world/shock-new-audio-released-of-trump-speaking-a-complete-well-thought-out-sentence/,1
ACT plagued by sudden spike in garden hose theft ,https://chaser.com.au/general-news/act-plagued-by-sudden-spike-in-garden-hose-theft/,1
An Angry Middle-Aged Man’s Guide to Greta Thunberg ,https://chaser.com.au/world/an-angry-middle-aged-mans-guide-to-greta-thunberg/,1
God dismisses gambling-related prayer ,https://chaser.com.au/general-news/god-dismisses-gambling-related-prayer/,1
Blog abandoned after five entries ,https://chaser.com.au/general-news/blog-abandoned-after-five-entries/,1
The Chaser’s Guide to Politics in Australia ,https://chaser.com.au/general-news/the-chasers-guide-to-politics-in-australia-2/,1
LinkedIn executive presents moving PowerPoint eulogy at mother’s funeral ,https://chaser.com.au/news/executive-presents-powerpoint-eulogy-at-mothers-funeral/,1
"Boris Johnson re-affirms UK will leave the EU by October 31st, 2050 ",https://chaser.com.au/world/boris-johnson-re-affirms-uk-will-leave-the-eu-by-october-31st-2050/,1
Apathy builds for start of A-League season ,https://chaser.com.au/news/apathy-builds-for-start-of-aleague-season/,1
“Norway happiest country in the world” says bullshit survey ,https://chaser.com.au/world/norway-happiest-country-in-the-world-says-bullshit-survey/,1
“I know how bathrooms should be used” says guy who shat his pants in Engadine Maccas in 1997 ,https://chaser.com.au/general-news/i-know-how-bathrooms-should-be-used-says-guy-who-shat-his-pants-in-engadine-maccas-in-1997/,1
Scott Morrison horrified to discover unisex toilet in own house ,https://chaser.com.au/general-news/scott-morrison-horrified-to-discover-unisex-toilet-in-own-house/,1
Sydney Rail suggests passengers can avoid further delays by moving to a better city ,https://chaser.com.au/general-news/sydney-rail-encourages-passengers-to-move-to-a-better-city-to-avoid-further-delays/,1
Permanently Updating George Pell’s Commemorative Plaque ,https://chaser.com.au/national/updating-george-pells-commemorative-plaque/,1
NSW drops abortion legalisation in favour of just making young people wish they were dead ,https://chaser.com.au/general-news/nsw-drops-abortion-legalisation-in-favour-of-just-making-young-people-wish-they-were-dead/,1
Updating George Pell’s Commemorative Plaque ,https://chaser.com.au/national/updating-george-pells-commemorative-plaque-2/,1
Coroner confirms Epstein committed suicide by repeatedly shooting self in back of head ,https://chaser.com.au/world/coroner-confirms-epstein-committed-suicide-by-repeatedly-shooting-self-in-back-of-head/,1
Sale of Arnott’s business to include several other companies nobody wants ,https://chaser.com.au/general-news/sale-of-arnotts-business-to-include-several-other-companies-nobody-wants/,1
Strip club less classy than ad promised ,https://chaser.com.au/news/strip-club-less-classy-than-ad-promised/,1
Struggling Barnaby Joyce forced to scan truffles as onions at self serve check out ,https://chaser.com.au/national/struggling-barnaby-joyce-forced-to-scan-truffles-as-onions-at-self-serve-check-out/,1
Olympics to introduce new sport of opening microwave door just before beeping starts ,https://chaser.com.au/general-news/olympics-to-introduce-new-sport-of-opening-microwave-door-just-before-beeping-starts/,1
"400,000 Brits pledge not to raid Area 51 because it would be rude without invite ",https://chaser.com.au/world/400000-brits-pledge-not-to-raid-area-51-because-it-would-be-rude-without-invite/,1
